Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;Elec_Central;PV;Solar_Thermal;Wind;Heating_Central;Cooling_Central
28800;0.27037454656840676;0.23083227119242167;0.4291818390255415;0.13133868907308135;0.4552019830765246;0.019660518521284597;0.1343227672183457;0.11712952884001883;0.17417560567363619;0.028293489895367792;2.196921834213164;7.307732328517837;11.863833571569609;1.9622177491892614;0.0;0.0;0.055752;0.61937;0.0
32400;0.3442119152006673;0.23188371576276393;0.40551880542204866;0.08433492599036717;0.40581193383803615;0.01484071876479824;0.13125032749640675;0.1448257360480064;0.1825060928698787;0.027694082919456672;2.4898669311201616;7.213577956356307;12.345249423857888;1.9451841713929732;0.0;0.0;0.051897;0.6397849999999999;0.0
36000;0.3775933972758566;0.21464237592593463;0.5122761871714512;0.08941591702871066;0.43296065370409864;0.021820039355615165;0.14003492419515223;0.15265473936047205;0.1834632522171577;0.030781295585429316;2.3929835700223103;7.939843269067472;11.032678192178146;2.1248614862344484;1.2388e-05;3.5033342194419774e-05;0.046652;0.644226;0.0
39600;0.3385340103864155;0.21165179809517956;0.44501469478168465;0.13652957407547514;0.5530420914541923;0.020202032326667778;0.12197301074227682;0.1453764074401008;0.19222601995364014;0.030170786857168598;2.4591409326790186;8.022609298835938;12.341491968669978;2.1645496392556325;4.3945e-05;0.00012427673738567784;0.040808;0.6368809999999999;0.0
43200;0.34595415502311744;0.2245563656282973;0.48125409801467867;0.15157175965111253;0.5996559724968958;0.02305927961280761;0.12855978192642284;0.13050628357261237;0.177566541761072;0.029315539703790226;2.5417899925517315;7.145258659521942;13.009484093736537;2.262684237687017;7.4423e-05;0.00021046871376616914;0.047158;0.6284959999999999;0.0
46800;0.2965864206288451;0.2404655268778748;0.48742813448114775;0.14597701020813048;0.4758324565648156;0.021486308133733728;0.13587248320238648;0.15169399077309934;0.16894348147529523;0.02984323027513116;2.33531530471112;8.5956912585438;10.981877258095253;2.1242858123453288;8.0359e-05;0.00022725575923485458;0.052888;0.618476;0.0
50400;0.33105497669072953;0.24666118422638766;0.45943348814277035;0.13500641674608896;0.45085129418613257;0.024572184100272346;0.14682844251210395;0.1522757211132767;0.18039240152583497;0.027393156429940033;2.1238106636095115;7.781597343025875;12.204952251383707;2.127076109243597;5.8657e-05;0.00016588236624944145;0.050048999999999996;0.605317;0.0
54000;0.33882205962637507;0.21682083499013718;0.5289544394140318;0.1507199797364148;0.4337059633683251;0.04099550772973133;0.13003687256246105;0.14035115041528237;0.2110630518650413;0.026212135175110715;2.1811808292231674;8.014355658263204;13.29206191341099;2.1914698597077997;3.0125e-05;8.519369015231642e-05;0.043441;0.5982419999999999;0.0
57600;0.2673948104247084;0.220981291942347;0.3756436629284678;0.1285748539922543;0.5208785163472985;0.05368198873009627;0.11484412049213097;0.10818043761848019;0.17351080623212145;0.028956913069782975;2.398991031276405;7.486141179234778;12.997357774769057;1.963690488707905;7.083e-06;2.0030768708675757e-05;0.036906;0.607906;0.0
61200;0.2822915201645413;0.19159860180636015;0.40510783820370877;0.1823523705938357;0.49357295605892815;0.06069346201409608;0.11233686000122821;0.10899974605872975;0.18409556275856953;0.02986591923039803;2.3378105240504774;8.29495792071365;13.12974648827732;2.0210489176599977;0.0;0.0;0.033976;0.648695;0.0
64800;0.22734095074669772;0.24027258241345617;0.3511655409700619;0.2558236055441916;0.5188060264016608;0.09208315537537967;0.12304092403242053;0.09857780786833845;0.18973718085035238;0.027153927632747963;2.510367198630588;7.34740001425645;11.824314608458847;2.0968477742025593;0.0;0.0;0.031981;0.7156330000000001;0.0
68400;0.2187476385968255;0.23159719518693528;0.2860215677344571;0.512898147975986;0.5962736719969903;0.09513989904479025;0.13080759615747875;0.09771010909863483;0.18929882741874696;0.028269267233390252;2.2745983008740023;8.205591888113155;13.35735185840643;2.358494653210845;0.0;0.0;0.029975;0.7377279999999999;0.0
72000;0.12886354069945602;0.21296667168354;0.21190228157346575;0.5108603194992769;0.4451510797601007;0.10062520330289142;0.1333406728077547;0.06271906100267374;0.17643489539943358;0.029456048596817257;2.4960461350573677;7.803767229616852;11.671004047269957;1.9828637257285928;0.0;0.0;0.028894;0.710339;0.0
75600;0.10125490988004902;0.24672694133987;0.13646951722098294;0.5791564189588709;0.2440085773973398;0.08795585699795634;0.14916668176501072;0.04797360071605473;0.18147179337452946;0.02963322999304016;2.2843506770445825;7.265246382671194;12.777691626838532;1.774184297650664;0.0;0.0;0.027676;0.693245;0.0
79200;0.06942884807852473;0.23979358278736906;0.09050522513983057;0.3156105480697878;0.06072624681602241;0.03882465241451709;0.13591322764708277;0.03280183188087437;0.1531970242146367;0.029539891994391426;2.200160178825929;8.314390328577351;12.695671401698773;1.1368011870486454;0.0;0.0;0.024679;0.713416;0.0
82800;0.06427435491330566;0.23344982707224393;0.09337161954298077;0.12019247297028668;0.06446432288042278;0.01931884879884708;0.12224244759307241;0.02750992097295831;0.0796122359202038;0.02715207654693317;2.1511013489881874;8.444388685614733;11.71271239751944;0.8244360506643216;0.0;0.0;0.019804;0.7355940000000001;0.0
86400;0.06416338291571314;0.18484473017134959;0.10113813914751905;0.05568863890146539;0.056220937911473666;0.00966225986301484;0.1205387965996623;0.027333159276937677;0.042639684839486415;0.02992837622812711;2.1926294458060926;7.4816865498597;11.17471687703881;0.6622297296266221;0.0;0.0;0.013873;0.742643;0.0
90000;0.06767521437225456;0.19638499304855397;0.09660070263658779;0.04853409561005877;0.06257896071622357;0.004536834860796603;0.1123479625708462;0.03183980842133414;0.018933406891455954;0.029532367137777432;2.1700443852921034;7.739357835982928;12.45399887637933;0.6394319791281116;0.0;0.0;0.011457;0.7702640000000001;0.0
93600;0.07418791437935973;0.18480578727031144;0.09663386008091475;0.029271620780083753;0.05565650377197296;0.007401498305303968;0.11740378194970764;0.030029669708406547;0.020419529213381436;0.02794194274915129;2.3871935198006295;7.731757974794391;11.783668908527291;0.6158101654594422;0.0;0.0;0.009854;0.7907430000000001;0.0
97200;0.07017098841157493;0.18456097239009606;0.09451160693138318;0.02580320811592157;0.059649038540491424;0.006398722051518464;0.11389997455395784;0.031936929575159964;0.019467964518804712;0.028307008835073845;2.579980609552648;7.908796066282411;13.360151299969262;0.6063994050889081;0.0;0.0;0.008427;0.801493;0.0
100800;0.06915458095778791;0.1863669014311321;0.10548391971985784;0.12098384529126066;0.23279052713549325;0.0201311627096668;0.11269733854003373;0.03181997494268739;0.06453914426815902;0.027216806131944694;2.5518652041123415;8.057952654747846;11.81745753295096;0.9439673949960786;0.0;0.0;0.006972000000000001;0.805346;0.0
104400;0.12670127953306792;0.212080253885513;0.20511917508006647;0.34489754017755514;0.583967771975626;0.029884303059980723;0.13737836252474822;0.05549374571568465;0.1615819148311573;0.02673935261626158;2.1491013711821245;7.181800609335592;11.264452442576562;1.8571043467833992;0.0;0.0;0.007014;0.8132699999999999;0.0
108000;0.21303428375846675;0.24873074068432796;0.3062385231655544;0.5744008476621666;0.5434447430582786;0.054810728105574566;0.13996648672910594;0.08536052767782883;0.20407438319390678;0.026398363888075115;2.379706392054929;7.6514379228388565;12.48268568966648;2.37006126403521;0.0;0.0;0.007926;0.837287;0.0
111600;0.2725621374364138;0.23944307955197253;0.36402049940901493;0.22682889727360556;0.43218496564314857;0.0258752119351876;0.1313010264121532;0.1293725257190174;0.18620511056647285;0.028573430100847248;2.480546733047874;8.16824185947687;12.045227401019508;2.007793453946986;0.0;0.0;0.008511;0.879611;0.0
115200;0.2716501633750688;0.2176932894195098;0.39377768770254945;0.1137292321347711;0.47317493643928615;0.01893401124566697;0.1284805192616154;0.12045090825971888;0.20542940298708565;0.02588171282927031;2.141408064108916;8.118340951887134;11.411799659790493;1.9433201508252722;0.0;0.0;0.008797000000000001;0.908988;0.0
118800;0.3423522084345026;0.20476371980348815;0.4495863641386636;0.08454770353542038;0.43216024032565836;0.014563873279328893;0.14335956177586104;0.14409604629929418;0.19594024596701026;0.026631010924878618;2.444365131934481;8.490591892347203;12.795495853487699;2.0113699635592273;7.63e-07;2.1577688161399975e-06;0.008397;0.919219;0.0
122400;0.35615388215976823;0.19986222406794135;0.4822341663088677;0.10525503006533077;0.5022925683906692;0.020777666384831098;0.1446138497168888;0.13747406318973926;0.18574737465818963;0.026410630850301365;2.4311099819816557;7.450963992774056;11.631712022291756;2.134410824942226;3.3432999999999997e-05;9.454873503277659e-05;0.0064340000000000005;0.907525;0.0
126000;0.35105392642765054;0.19545906779088004;0.48326692374024616;0.14152772546381776;0.6152569807278097;0.018653302511774418;0.12488278153818368;0.1382096160182693;0.21264521687866775;0.029004096726750285;2.1776482689870162;7.919254121518637;12.216456835547099;2.280955541097299;7.4978e-05;0.0002120382572693902;0.003764;0.880879;0.0
129600;0.28582866743330415;0.23471048231677255;0.47763301013532605;0.1500122712115891;0.574114612136603;0.022304869004700502;0.12427244577646794;0.14123218361625983;0.17958236509972164;0.028763407445744196;2.351981766362024;7.387929747614662;13.137471964387968;2.189690906730745;9.5697e-05;0.00027063172004999914;0.002024;0.854583;0.0
133200;0.2931878788746358;0.2660073583170907;0.45394916599534674;0.1597814928582615;0.4708004618141274;0.02138125939091566;0.1531967427420856;0.14999195982412517;0.16799083942511758;0.03064151054055868;2.2906023036339924;8.398425345897076;10.954723611472202;2.136287159241706;9.375e-05;0.0002651255917603208;0.0014650000000000002;0.82772;0.0
136800;0.3152831983740722;0.2475145140534439;0.4862702472445282;0.1318064102858817;0.4003232139498909;0.025522338905936248;0.1343763553760309;0.15282998838647785;0.18664955319592672;0.028147694606348743;2.1974884166667485;8.273166294297262;13.316904975761254;2.0805758197721884;7.116e-05;0.0002012409291697539;0.001238;0.798234;0.0
140400;0.33069373065835983;0.23011719991449006;0.5000605704375004;0.14582000711018525;0.3899665774236503;0.04239868463441011;0.1430533144998456;0.16486342357612396;0.19837789865606326;0.026372062660903223;2.265038887451634;8.374324417516585;11.179348297587191;2.1453514069106285;3.8408e-05;0.00010861806643552429;0.001234;0.778137;0.0
144000;0.27001085262174696;0.20031875272524696;0.42492816156421737;0.1219512405644233;0.4380854755738952;0.053084582278499506;0.12390603310188945;0.11046980733991785;0.18374129556713023;0.026376836009742072;2.3218658222091877;7.765907114873587;11.00364153469561;1.9264962013369669;6.777999999999999e-06;1.916822678348218e-05;0.001595;0.780667;0.0
147600;0.28053946323310863;0.19822587931132649;0.39632446325042453;0.18055774985088824;0.5135830636750824;0.05892735582587459;0.11618608985228221;0.12661969853062222;0.2033464719035324;0.029794204410660892;2.1693734680205554;7.606745954356005;11.830037475268368;2.074310235433142;0.0;0.0;0.001638;0.8232119999999999;0.0
151200;0.24378000208943798;0.2097580478282477;0.3657387048848619;0.23557190619857585;0.6109656951300849;0.08818409651420937;0.14258898520564178;0.10840733010943594;0.18432895856360867;0.029056656048955954;2.4277614954322355;7.141360533534295;12.702898863086181;2.189323726524104;0.0;0.0;0.0013260000000000001;0.898201;0.0
154800;0.2014552275807793;0.2348370918709069;0.2887785867778348;0.5030759862457326;0.5431121218952665;0.10898646066460678;0.12939835212928524;0.09437643535086947;0.1841430829599872;0.027888579799211725;2.1566567662639478;8.211049028178715;11.623868469923773;2.288163345475269;0.0;0.0;0.000912;0.916518;0.0
158400;0.14116787422357502;0.23317642818484496;0.18571246221242363;0.5801653668862398;0.45646473376805446;0.09990551308473096;0.1277006084923416;0.05562924172493086;0.18452104147752937;0.026929570948799456;2.3534568156774553;7.613589006707381;11.480080899089758;2.064443270054671;0.0;0.0;0.000775;0.874185;0.0
162000;0.10953969703678677;0.23113132431509636;0.1501814636541364;0.5305001951772542;0.24750998824810255;0.08565468030806946;0.13909062244045947;0.045944150581821594;0.15737832302049268;0.028323638673867307;2.145745280188889;8.359623971793054;11.289051521003474;1.6969304447822198;0.0;0.0;0.0011979999999999998;0.845731;0.0
165600;0.07021407910650923;0.2094944643783112;0.09921287900626247;0.3095317892308381;0.06418170342983708;0.0392541078092844;0.1303713672439223;0.02821354021248239;0.1351242200821734;0.030752755512162836;2.1744011002339816;7.93875670391731;12.083144959156279;1.0855981504996204;0.0;0.0;0.001883;0.8633719999999999;0.0
169200;0.0665210660889875;0.2333155433805072;0.09571934151257386;0.12442197546200236;0.0643789531439965;0.019746758449706758;0.11715018422708251;0.028414625823969808;0.07310276755448368;0.030908952799472478;2.1246609370694376;8.31843981380159;11.002725184747051;0.82277121564331;0.0;0.0;0.0024500000000000004;0.8836710000000001;0.0
172800;0.07581035446099871;0.18419309865767144;0.10346438279445298;0.05568235301905099;0.062212933987628026;0.009674861602416518;0.11670616556040303;0.03107251205965952;0.03969356924060234;0.03082966483313687;2.2056525181666813;8.323087574023353;10.937207526239497;0.6785102313828836;0.0;0.0;0.002942;0.886149;0.0
176400;0.06501937265821355;0.20379275848252454;0.09431805459467563;0.04664531070249634;0.06515392538161911;0.005452070159141917;0.12466230930073043;0.03194231720858693;0.01840909732089618;0.02678389888807199;2.2688159121943543;7.195485919104159;13.202262204101135;0.6553952158088846;0.0;0.0;0.0031030000000000003;0.913492;0.0
180000;0.07529247230000669;0.21077036915619146;0.1089261144670073;0.03102250322979994;0.06583649818777695;0.008552458624357651;0.1261452116737889;0.028372804934471144;0.01860046080886553;0.02614835194242133;2.2948752003465156;7.262128149979831;12.855173226682593;0.6735188933822656;0.0;0.0;0.002428;0.9325979999999999;0.0
183600;0.0631759395315523;0.21654571839626982;0.09925631014034675;0.025047454612737566;0.06120317652479693;0.007023820667060711;0.12548126335155385;0.027522433654959193;0.02139360545828959;0.02970174399009656;2.4454477634762815;7.093149860941979;12.672627629082765;0.6466497223375667;0.0;0.0;0.001702;0.94059;0.0
187200;0.0748404172645461;0.20226387498251658;0.10999232945252466;0.12285982656059198;0.2609859243711849;0.02236347306817765;0.13146338169357144;0.032092151020028735;0.059569132368557334;0.02890704574076376;2.246326855553135;8.24840937532299;11.991016580521093;1.0164305107816993;0.0;0.0;0.001441;0.940941;0.0
190800;0.14197827309408395;0.22573738255395956;0.19713216149707694;0.3564205669523982;0.5408542563768013;0.02909680948940455;0.1473738028004406;0.05613586223060536;0.16420583324665017;0.027830777947103476;2.3886540141030346;8.45316139848562;11.213972850799408;1.8589349482414206;0.0;0.0;0.001369;0.946509;0.0
194400;0.21803142081119467;0.2669781560480776;0.27960056311818715;0.5420234789839902;0.6419293487790495;0.05216558942880498;0.13858149768876907;0.09725100191567801;0.17991135008486975;0.028346680167915892;2.135435174966469;7.1371981531690105;12.828204133173108;2.4164724068586207;0.0;0.0;0.0012729999999999998;0.9711770000000001;0.0
198000;0.28033639486826223;0.21660687106882964;0.3898892185733827;0.22737169767852414;0.4662687815057894;0.025891399872886182;0.14828039818830427;0.11543761498579114;0.18718891702861198;0.028919945411922773;2.158510162546015;7.869594051809526;11.423436898053613;2.057271293770382;0.0;0.0;0.001267;1.0173400000000001;0.0
201600;0.2956788932243361;0.24467887183628365;0.4390008218287199;0.12064210735418529;0.477900824878303;0.018923572194726106;0.1216455573941259;0.11584907637644408;0.16937630432065842;0.030824550909247964;2.279053908094202;7.804838991718348;11.753749273802319;2.0036960294077826;0.0;0.0;0.001732;1.0488089999999999;0.0
205200;0.33981208468911606;0.23203799124783756;0.43252644001503476;0.09860134760825376;0.38236072842137053;0.014398509679867822;0.12120847798764384;0.12759764155709807;0.16925631480487055;0.027084003909829454;2.1763608946529702;7.684995895910464;12.812221422833124;1.9177995360110929;1.312e-06;3.7103442814884363e-06;0.002629;1.058583;0.0
208800;0.3678778246126462;0.22078126566743778;0.5064334152726948;0.0864174816310428;0.47460911185995863;0.019104555303411208;0.1336433836836856;0.16068715854849974;0.16686618251599875;0.031244247951824525;2.4009416142446494;7.520813592297755;11.337308961883807;2.1364203790953757;4.0198000000000004e-05;0.00011368019773420135;0.003392;1.043596;0.0
212400;0.35667821774782754;0.19130621691976174;0.4285145886830209;0.1208077439832466;0.6130373416433593;0.01818758810913393;0.12772466802719046;0.13456057620677864;0.17675167576994366;0.03127468072466222;2.5791733407490973;8.111155340594834;12.856161029919136;2.1675686170902626;8.4163e-05;0.00023801349524612137;0.003544;1.011936;0.0
216000;0.3442840299116692;0.22319714665294008;0.4434168252262631;0.14929449609227244;0.5597398050784753;0.021892496182871937;0.15029289933406476;0.14838244387422395;0.18184381125825322;0.029443007414954127;2.4568838424083306;7.892637870226485;11.093262515673374;2.222343953611034;0.000105004;0.0002969519747968078;0.003006;0.98117;0.0
219600;0.33448331671623094;0.23619651659776297;0.47188730725171124;0.17810068242481322;0.5171442605636216;0.02153379739298523;0.14427202750282514;0.12905967660848947;0.1605725280327565;0.025992550860235518;2.280047846783691;7.580036538074384;11.193623402034952;2.1932501130911963;0.00010410899999999999;0.0002944209091474692;0.00173;0.950192;0.0
223200;0.36228666533902903;0.2145598017654847;0.48192429932919145;0.1229170576290265;0.45074536266573356;0.02674307014684724;0.13951890147592683;0.14308079903102178;0.1672639784738291;0.028296489624937787;2.257513378320742;7.7055494836573155;11.352815529040422;2.10903993585609;8.773900000000001e-05;0.0002481264458182271;0.000727;0.916586;0.0
226800;0.35532801807126746;0.21263922678422995;0.48451595874995734;0.1245690418394223;0.4185392987344872;0.0376810695995545;0.12853738566772824;0.13604309253428112;0.19235874092365204;0.030832810223477995;2.189479080749004;8.066149960677295;13.229701399216998;2.09021183290458;5.6075e-05;0.00015858045395157323;0.000769;0.894062;0.0
230400;0.25395249732444425;0.19362999639662018;0.4042095442469773;0.14281894082353722;0.4658261334411618;0.05308805061540287;0.1239845122313485;0.12492745252437983;0.1754114247882953;0.026189064638064606;2.2649521082866295;7.880636944207099;11.459328335048063;1.937848552392167;1.5643e-05;4.423850274033812e-05;0.001395;0.8977849999999999;0.0
234000;0.283847572250029;0.21947305426637398;0.36249768043161285;0.16938328512544626;0.5145243818402825;0.05716893973988009;0.12374556115134837;0.1307876400014901;0.17194307086279761;0.026119160831724005;2.313901554362516;7.4418471331986265;12.802370856043497;2.0333711856692607;0.0;0.0;0.00174;0.947798;0.0
237600;0.24162118024424045;0.2062032596901102;0.32648657336558884;0.21903725126405393;0.6109178036587164;0.08991370229650285;0.1306035501508111;0.09861600567284266;0.19464775165088327;0.02760939424695646;2.3749278725093363;8.183751125630549;13.05574459838423;2.1180470779937495;0.0;0.0;0.0016519999999999998;1.035502;0.0
241200;0.21873748894959358;0.2419109785572248;0.2908833724713136;0.47727312759784546;0.6143440719146075;0.09656022440927814;0.12256108966173825;0.09316944074606838;0.1923039255935889;0.029192049853272548;2.333849379966573;7.816686935632252;11.6697990281306;2.3477437199012585;0.0;0.0;0.001712;1.058143;0.0
244800;0.14161755248481786;0.23670002209924645;0.1992493372640838;0.5036071102563137;0.49652041708983796;0.08971601786411379;0.13284149701116127;0.05786803798854618;0.19082934921631087;0.028458667339043026;2.238225602324293;7.926336023420154;12.918077773867383;2.0489493412744317;0.0;0.0;0.001981;1.0107899999999999;0.0
248400;0.10309847943248805;0.20970965574606673;0.1421868935770701;0.5489613814915639;0.2265395440106187;0.08133330263612976;0.1361985106774764;0.04431564903921057;0.16532370560761858;0.02728477699926017;2.579871840957682;7.974746499400144;11.342825099432542;1.6576671222182426;0.0;0.0;0.0024289999999999997;0.979379;0.0
252000;0.06978743041189757;0.2051094929553996;0.10382648718989584;0.2957233629714951;0.05698278165387387;0.03960480203992785;0.12214681689872098;0.029587828469709202;0.13966611087982012;0.02827662776928367;2.326948166758684;8.288440532743525;11.857492398811422;1.0624351134707402;0.0;0.0;0.003148;1.001289;0.0
255600;0.07066591147364756;0.1959383613892852;0.10646275446781385;0.1258093855025873;0.05599009149262825;0.019211797098908606;0.13540333600760512;0.032388130842738325;0.0819269431748445;0.026728685326102668;2.3329702299150004;7.778475590944997;11.186490093574548;0.8237967114500587;0.0;0.0;0.0036669999999999997;1.0262580000000001;0.0
259200;0.0643180387705196;0.18171920962492003;0.10558290914841396;0.06513089484329791;0.061856739181492634;0.00939243813045143;0.13047701283969776;0.03063362980154966;0.03821086865523043;0.028133540969284644;2.271213002836494;8.483661479855947;12.769482640025663;0.6873217409955734;0.0;0.0;0.00451;1.030425;0.0
262800;0.06639488425670438;0.18144566961371975;0.10719186949473436;0.05273194474716301;0.05562406330518404;0.004970208546337367;0.1278796134495035;0.030488890490179544;0.021413915107433682;0.027812075808828114;2.2848615999244823;7.48211657412554;11.636088398611555;0.6481410590109596;0.0;0.0;0.006111;1.0633540000000001;0.0
266400;0.0682815970900515;0.19384629235866938;0.1055629887515291;0.03166715703597755;0.06196058281766704;0.007765441499798812;0.10853205030461542;0.03262643452315628;0.02010724528355635;0.028556146002806537;2.336562529411298;7.3363152270264065;11.66969561884112;0.6303497896650214;0.0;0.0;0.00647;1.0865;0.0
270000;0.06366239952082041;0.2133489517517753;0.10635491508731292;0.025470794574156675;0.060982555779963706;0.006409980099563382;0.12612100568701512;0.03188043481169629;0.019605100981161704;0.031002812421948956;2.158753868294847;8.584675895599453;11.434241582219137;0.6538361382934657;0.0;0.0;0.004611;1.096417;0.0
273600;0.07210828800810147;0.21097966698788984;0.09390683971878377;0.127998544544862;0.2287115483543575;0.020944665407201284;0.11273540611604757;0.03129249467358204;0.05790608198625333;0.029170385148054992;2.3328711830299267;7.427887535630764;11.603487806487289;0.9565835357970789;0.0;0.0;0.003458;1.097078;0.0
277200;0.13138090892742857;0.2412718466992296;0.20377902452006638;0.3710316617613546;0.6022069740059927;0.03057568490795841;0.1389053885233154;0.06336072137858109;0.1507040035665787;0.031168198704059052;2.355803864628681;7.441226826829981;11.493209078125368;1.9332162142905056;0.0;0.0;0.0040030000000000005;1.103416;0.0
280800;0.22232734401989973;0.24637375872466516;0.3256872647261902;0.5749803212890101;0.644135297314746;0.04622839455557066;0.16343165296847859;0.09805342061974218;0.18522185139180242;0.026883382850146683;2.1962882197193103;8.128311634992912;11.788940140695708;2.5064393056101046;0.0;0.0;0.005554;1.131549;0.0
284400;0.26515295260845934;0.22105314906315623;0.4363275777373513;0.23738270224904148;0.5174865261800489;0.023488941731826803;0.13065570647689798;0.11777067993528309;0.17956538361247848;0.029076751654801596;2.13703026710647;7.521285368933277;11.210038814179548;2.1288836195945438;0.0;0.0;0.006296;1.184143;0.0
288000;0.32425856180665974;0.21871314770279351;0.42610141636182286;0.120561614578776;0.4834194457694643;0.018730789629334724;0.1472604858878541;0.11477682951886717;0.2036594470968713;0.03044513853592174;2.4981230993172203;7.897973005993755;11.619245664815097;2.0574817383524437;0.0;0.0;0.008335;1.218938;0.0
291600;0.32810472006275043;0.2107967236284616;0.4278304879388712;0.09723504464729034;0.4593969210283224;0.01476561207966844;0.1314248830308272;0.13455766918884282;0.18902947531630002;0.027360918990949612;2.189098371852617;7.841970682026276;12.448974189904268;1.9931415369213343;3.252e-06;9.196676526982008e-06;0.011663;1.227789;0.0
295200;0.34690403490223237;0.21982363977949715;0.5274879950906797;0.08727193896037154;0.4519281369512755;0.01928775550349579;0.1329510166399841;0.14162800398250294;0.1602974939702188;0.02788675998784737;2.2764509874799317;7.866919494758985;13.363128359985673;2.087580015780258;3.9026e-05;0.00011036577433640833;0.01334;1.2072370000000001;0.0
298800;0.32819370201312464;0.22597326692419556;0.43580982405405;0.12812031361323503;0.5778094709187187;0.018671374637730265;0.11755833726088735;0.13045454778538668;0.19733320161356857;0.028734625580288605;2.28239230443245;8.06850876141109;13.282819093327827;2.159924038820897;6.0322e-05;0.00017059099675910478;0.010041;1.1668230000000002;0.0
302400;0.32795746738347403;0.23819976069473422;0.4661553074628162;0.13621129088138917;0.6138678038792571;0.02194326022484209;0.13597824374964668;0.14462172110620203;0.18906774953124317;0.028529802254645867;2.5342165064063558;8.264477752444721;11.370757514613052;2.274002604913605;6.008e-05;0.0001699066192315741;0.0078060000000000004;1.1269390000000001;0.0
306000;0.3495360046536304;0.22505428215143064;0.4313421374865915;0.15662686412459428;0.5227744719993395;0.0200350511912381;0.1469907409373857;0.14571550647849887;0.17845749457515547;0.02812503999860546;2.484292515592669;7.512162590959651;13.182983878841041;2.1765325535978644;5.7889e-05;0.00016371045740174093;0.007789;1.0863420000000001;0.0
309600;0.2995595264683287;0.23638610071857397;0.4415564123757526;0.1362038901986238;0.45865650105807754;0.0266843796035791;0.15280194021609197;0.1335914976853625;0.18909264774907963;0.0311713859722601;2.5718666438831623;7.381156512151694;11.658224307855074;2.07453289607347;4.6679000000000005e-05;0.00013200850664298684;0.008046;1.042347;0.0
313200;0.3240751864509596;0.21475561960620262;0.47661437313940885;0.12426411117011801;0.4436520113176279;0.03722986158587957;0.13914021520808115;0.15762236958233686;0.18750859643057813;0.030326906182407864;2.5553112687942106;7.173533566101399;11.3736889859805;2.1048623444911927;2.7586e-05;7.80133821258689e-05;0.009798999999999999;1.010638;0.0
316800;0.29645319197362285;0.20714149182654606;0.3776087813535119;0.14514689541060777;0.43933293760647446;0.04915599908598292;0.12545391484195736;0.115855796545282;0.1745367631456389;0.031134375461107817;2.524193954355184;8.126125124836339;12.718171270880198;1.9306857717896242;6.08e-06;1.719427837762934e-05;0.014109;1.008144;0.0
